run_id,cnn,embedding,n_moves,count,top1,top5,mean_rank,median_rank,mrr,mean_cosine
cnn3_tfidf,cnn3,tfidf,1,1,0.0,0.0,215.0,215.0,0.004651162790697674,0.9194809198379517
cnn3_tfidf,cnn3,tfidf,2,7,0.14285714285714285,0.14285714285714285,34.57142857142857,24.0,0.18900685274109644,0.9546500444412231
cnn3_tfidf,cnn3,tfidf,3,26,0.3076923076923077,0.6923076923076923,5.346153846153846,3.0,0.4808201058201058,0.9748243093490601
cnn3_tfidf,cnn3,tfidf,4,69,0.42028985507246375,0.7101449275362319,4.942028985507246,2.0,0.5561310555704148,0.9806205630302429
cnn3_tfidf,cnn3,tfidf,5,114,0.32456140350877194,0.6491228070175439,9.5,2.0,0.48465116465450353,0.9829328656196594
cnn3_tfidf,cnn3,tfidf,6,161,0.2670807453416149,0.5900621118012422,12.329192546583851,4.0,0.4135122583210399,0.9845397472381592
cnn3_tfidf,cnn3,tfidf,7,116,0.14655172413793102,0.4482758620689655,18.913793103448278,6.5,0.3032715867286632,0.9853847622871399
cnn3_tfidf,cnn3,tfidf,8,28,0.17857142857142858,0.42857142857142855,15.25,6.0,0.3208910816717698,0.9864709973335266
cnn3_tfidf,cnn3,tfidf,9,6,0.16666666666666666,0.6666666666666666,8.166666666666666,3.0,0.38715277777777773,0.9883468747138977
