run_name,model_name,embedding_name,loss_name,rows_evaluated,avg_cosine_similarity,avg_mse,top1_accuracy,top5_accuracy,exact_sentence_match_rate,avg_attribute_overlap_count,avg_attribute_overlap_ratio,relation_match_rate,object_pair_match_rate,full_structure_match_rate
14_ResnetDSA_B_mean_MSELoss,ResnetDSA,B_mean,MSELoss,1000,0.8785497741103172,0.0003162767645699205,0.002,0.009,0.002,1.655,0.2364285714285714,0.28,0.039,0.002
